"ID","Label","Probability","Threshold","Acceptable"
"MORA_9_NBR_1987_2023_1990_358","Avalanche",89.72,60,"yes"
"MORA_9_NBR_1987_2023_1990_823","Avalanche",55.58,60,"no"
"MORA_9_NBR_1987_2023_1991_505","Inter-annual Variability",93.42,40,"yes"
"MORA_9_NBR_1987_2023_1992_579","Inter-annual Variability",95.34,40,"yes"
"MORA_9_NBR_1987_2023_1992_595","Inter-annual Variability",79.58,40,"yes"
"MORA_9_NBR_1987_2023_1993_658","Tree Toppling",45.3,70,"no"
"MORA_9_NBR_1987_2023_1993_699","Avalanche",33.42,60,"no"
"MORA_9_NBR_1987_2023_1993_790","Progressive Defoliation",69.7,0,"yes"
"MORA_9_NBR_1987_2023_1994_259","Fire",37.86,0,"yes"
"MORA_9_NBR_1987_2023_1994_465","Fire",18.68,0,"yes"
"MORA_9_NBR_1987_2023_1995_453","Inter-annual Variability",90.82,40,"yes"
"MORA_9_NBR_1987_2023_1997_1067","Progressive Defoliation",25.54,0,"yes"
"MORA_9_NBR_1987_2023_1997_1078","Inter-annual Variability",88.7,40,"yes"
"MORA_9_NBR_1987_2023_1998_432","Inter-annual Variability",84.66,40,"yes"
"MORA_9_NBR_1987_2023_1998_524","Inter-annual Variability",92.06,40,"yes"
"MORA_9_NBR_1987_2023_1998_606","Inter-annual Variability",32.2,40,"no"
"MORA_9_NBR_1987_2023_1998_645","Inter-annual Variability",92.98,40,"yes"
"MORA_9_NBR_1987_2023_1998_814","Inter-annual Variability",46.22,40,"yes"
"MORA_9_NBR_1987_2023_1999_753","Avalanche",58.06,60,"no"
"MORA_9_NBR_1987_2023_1999_831","Avalanche",72.54,60,"yes"
"MORA_9_NBR_1987_2023_2000_413","Inter-annual Variability",28.12,40,"no"
"MORA_9_NBR_1987_2023_2000_905","Inter-annual Variability",45.06,40,"yes"
"MORA_9_NBR_1987_2023_2000_1157","Inter-annual Variability",51.4,40,"yes"
"MORA_9_NBR_1987_2023_2015_301","Inter-annual Variability",94.9,40,"yes"
"MORA_9_NBR_1987_2023_2015_348","Riparian",69.2,0,"yes"
"MORA_9_NBR_1987_2023_2017_214","Inter-annual Variability",92.58,40,"yes"
"MORA_9_NBR_1987_2023_2018_438","Inter-annual Variability",93.1,40,"yes"
"MORA_9_NBR_1987_2023_2018_440","Inter-annual Variability",89.74,40,"yes"
"MORA_9_NBR_1987_2023_2019_345","Fire",41.02,0,"yes"
"MORA_9_NBR_1987_2023_2019_350","Fire",40.48,0,"yes"
"MORA_9_NBR_1987_2023_2019_625","Fire",27.1,0,"yes"
"MORA_9_NBR_1987_2023_2019_819","Inter-annual Variability",91.34,40,"yes"
"MORA_9_NBR_1987_2023_2019_840","Fire",49.6,0,"yes"
"MORA_9_NBR_1987_2023_2020_206","Progressive Defoliation",28.32,0,"yes"
"MORA_9_NBR_1987_2023_2020_213","Progressive Defoliation",41.92,0,"yes"
"MORA_9_NBR_1987_2023_2021_231","Progressive Defoliation",41.72,0,"yes"
"MORA_9_NBR_1987_2023_2021_352","Fire",33.34,0,"yes"
"MORA_9_NBR_1987_2023_2021_575","Fire",41.1,0,"yes"
"MORA_9_NBR_1987_2023_2021_634","Inter-annual Variability",84.7,40,"yes"
"MORA_9_NBR_1987_2023_2022_201","Inter-annual Variability",82.36,40,"yes"
"MORA_9_NBR_1987_2023_2022_208","Inter-annual Variability",31.96,40,"no"
"MORA_9_NBR_1987_2023_2022_295","Inter-annual Variability",82.52,40,"yes"
"MORA_9_NBR_1987_2023_2022_309","Inter-annual Variability",83.38,40,"yes"
"MORA_9_NBR_1987_2023_2022_367","Inter-annual Variability",44.74,40,"yes"
"MORA_9_NBR_1987_2023_2022_370","Inter-annual Variability",84.76,40,"yes"
"MORA_9_NBR_1987_2023_2022_394","Fire",26.78,0,"yes"
"MORA_9_NBR_1987_2023_2022_411","Inter-annual Variability",40.14,40,"yes"
"MORA_9_NBR_1987_2023_2001_708","Inter-annual Variability",93.08,40,"yes"
"MORA_9_NBR_1987_2023_2001_1473","Progressive Defoliation",77.74,0,"yes"
"MORA_9_NBR_1987_2023_2002_296","Progressive Defoliation",73.78,0,"yes"
"MORA_9_NBR_1987_2023_2002_320","Progressive Defoliation",56.32,0,"yes"
"MORA_9_NBR_1987_2023_2002_641","Progressive Defoliation",96.32,0,"yes"
"MORA_9_NBR_1987_2023_2002_686","Progressive Defoliation",82.14,0,"yes"
"MORA_9_NBR_1987_2023_2002_892","Progressive Defoliation",94.8,0,"yes"
"MORA_9_NBR_1987_2023_2003_465","Progressive Defoliation",87.2,0,"yes"
"MORA_9_NBR_1987_2023_2003_515","Progressive Defoliation",73.24,0,"yes"
"MORA_9_NBR_1987_2023_2003_534","Progressive Defoliation",73.98,0,"yes"
"MORA_9_NBR_1987_2023_2003_574","Progressive Defoliation",91.78,0,"yes"
"MORA_9_NBR_1987_2023_2003_651","Progressive Defoliation",56.66,0,"yes"
"MORA_9_NBR_1987_2023_2003_695","Progressive Defoliation",70.78,0,"yes"
"MORA_9_NBR_1987_2023_2003_826","Progressive Defoliation",84.42,0,"yes"
"MORA_9_NBR_1987_2023_2003_936","Progressive Defoliation",73.3,0,"yes"
"MORA_9_NBR_1987_2023_2003_993","Progressive Defoliation",92.76,0,"yes"
"MORA_9_NBR_1987_2023_2003_1049","Progressive Defoliation",96.72,0,"yes"
"MORA_9_NBR_1987_2023_2003_1069","Progressive Defoliation",83.3,0,"yes"
"MORA_9_NBR_1987_2023_2003_1526","Progressive Defoliation",60.1,0,"yes"
"MORA_9_NBR_1987_2023_2003_1632","Progressive Defoliation",65.7,0,"yes"
"MORA_9_NBR_1987_2023_2003_1657","Progressive Defoliation",61.44,0,"yes"
"MORA_9_NBR_1987_2023_2004_391","Progressive Defoliation",77.32,0,"yes"
"MORA_9_NBR_1987_2023_2004_673","Progressive Defoliation",69.44,0,"yes"
"MORA_9_NBR_1987_2023_2005_432","Progressive Defoliation",74.64,0,"yes"
"MORA_9_NBR_1987_2023_2005_456","Progressive Defoliation",81.84,0,"yes"
"MORA_9_NBR_1987_2023_2005_590","Progressive Defoliation",64.7,0,"yes"
"MORA_9_NBR_1987_2023_2006_288","Progressive Defoliation",73.2,0,"yes"
"MORA_9_NBR_1987_2023_2006_486","Progressive Defoliation",59.16,0,"yes"
"MORA_9_NBR_1987_2023_2006_734","Progressive Defoliation",76.2,0,"yes"
"MORA_9_NBR_1987_2023_2006_1103","Progressive Defoliation",89.02,0,"yes"
"MORA_9_NBR_1987_2023_2006_1104","Progressive Defoliation",84.9,0,"yes"
"MORA_9_NBR_1987_2023_2006_1132","Progressive Defoliation",76.36,0,"yes"
"MORA_9_NBR_1987_2023_2006_1357","Progressive Defoliation",85.82,0,"yes"
"MORA_9_NBR_1987_2023_2008_238","Riparian",85.66,0,"yes"
"MORA_9_NBR_1987_2023_2008_437","Riparian",95.8,0,"yes"
"MORA_9_NBR_1987_2023_2011_393","Tree Toppling",86.36,70,"yes"
"MORA_9_NBR_1987_2023_2012_662","Inter-annual Variability",46.74,40,"yes"
"MORA_9_NBR_1987_2023_2012_742","Inter-annual Variability",45.7,40,"yes"
"MORA_9_NBR_1987_2023_2013_305","Inter-annual Variability",51.2,40,"yes"
"MORA_9_NBR_1987_2023_2013_413","Inter-annual Variability",96.86,40,"yes"
"MORA_9_NBR_1987_2023_2013_527","Inter-annual Variability",57.26,40,"yes"
"MORA_9_NBR_1987_2023_2013_560","Inter-annual Variability",76,40,"yes"
"MORA_9_NBR_1987_2023_2013_596","Inter-annual Variability",73,40,"yes"
"MORA_9_NBR_1987_2023_2014_205","Inter-annual Variability",95.74,40,"yes"
"MORA_9_NBR_1987_2023_1987_1522","Inter-annual Variability",23,40,"no"
"MORA_9_NBR_1987_2023_1987_1846","Inter-annual Variability",75.18,40,"yes"
"MORA_9_NBR_1987_2023_1987_1913","Fire",39.78,0,"yes"
"MORA_9_NBR_1987_2023_1987_2045","Inter-annual Variability",76.02,40,"yes"
"MORA_9_NBR_1987_2023_1987_2684","Inter-annual Variability",77.02,40,"yes"
"MORA_9_NBR_1987_2023_1987_3707","Inter-annual Variability",54.82,40,"yes"
"MORA_9_NBR_1987_2023_1987_4500","Progressive Defoliation",34.5,0,"yes"
"MORA_9_NBR_1987_2023_1987_4701","Inter-annual Variability",48.38,40,"yes"
"MORA_9_NBR_1987_2023_1989_719","Progressive Defoliation",85.36,0,"yes"
"MORA_9_NBR_1987_2023_1990_455","Progressive Defoliation",55.56,0,"yes"
"MORA_9_NBR_1987_2023_1990_473","Progressive Defoliation",47.76,0,"yes"
"MORA_9_NBR_1987_2023_1990_818","Riparian",90.58,0,"yes"
"MORA_9_NBR_1987_2023_1992_540","Inter-annual Variability",94.9,40,"yes"
"MORA_9_NBR_1987_2023_1996_687","Riparian",75.58,0,"yes"
"MORA_9_NBR_1987_2023_1996_823","Progressive Defoliation",30.3,0,"yes"
"MORA_9_NBR_1987_2023_1996_1190","Fire",44.38,0,"yes"
"MORA_9_NBR_1987_2023_1997_980","Inter-annual Variability",93.42,40,"yes"
"MORA_9_NBR_1987_2023_1998_791","Progressive Defoliation",33.32,0,"yes"
"MORA_9_NBR_1987_2023_2000_1668","Inter-annual Variability",92.52,40,"yes"
"MORA_9_NBR_1987_2023_2000_1700","Inter-annual Variability",96.22,40,"yes"
"MORA_9_NBR_1987_2023_2017_137","Inter-annual Variability",49.86,40,"yes"
"MORA_9_NBR_1987_2023_2018_506","Inter-annual Variability",84.34,40,"yes"
"MORA_9_NBR_1987_2023_2019_535","Fire",39.38,0,"yes"
"MORA_9_NBR_1987_2023_2020_287","Tree Toppling",48.44,70,"no"
"MORA_9_NBR_1987_2023_2021_614","Inter-annual Variability",84.28,40,"yes"
"MORA_9_NBR_1987_2023_2001_1382","Progressive Defoliation",89.82,0,"yes"
"MORA_9_NBR_1987_2023_2002_346","Progressive Defoliation",88.28,0,"yes"
"MORA_9_NBR_1987_2023_2002_524","Progressive Defoliation",60.02,0,"yes"
"MORA_9_NBR_1987_2023_2002_763","Inter-annual Variability",45.34,40,"yes"
"MORA_9_NBR_1987_2023_2003_377","Riparian",97,0,"yes"
"MORA_9_NBR_1987_2023_2003_429","Progressive Defoliation",77.8,0,"yes"
"MORA_9_NBR_1987_2023_2003_432","Progressive Defoliation",85.32,0,"yes"
"MORA_9_NBR_1987_2023_2003_944","Progressive Defoliation",55.74,0,"yes"
"MORA_9_NBR_1987_2023_2003_1361","Fire",44.82,0,"yes"
"MORA_9_NBR_1987_2023_2004_647","Progressive Defoliation",81.5,0,"yes"
"MORA_9_NBR_1987_2023_2004_705","Progressive Defoliation",73.42,0,"yes"
"MORA_9_NBR_1987_2023_2004_913","Progressive Defoliation",95.62,0,"yes"
"MORA_9_NBR_1987_2023_2004_1008","Progressive Defoliation",94.78,0,"yes"
"MORA_9_NBR_1987_2023_2006_542","Progressive Defoliation",79.94,0,"yes"
"MORA_9_NBR_1987_2023_2006_1092","Progressive Defoliation",93.56,0,"yes"
"MORA_9_NBR_1987_2023_2007_466","Riparian",78.72,0,"yes"
"MORA_9_NBR_1987_2023_2007_546","Tree Toppling",49.68,70,"no"
"MORA_9_NBR_1987_2023_2008_548","Avalanche",44.98,60,"no"
"MORA_9_NBR_1987_2023_2012_718","Inter-annual Variability",31.94,40,"no"
"MORA_9_NBR_1987_2023_2012_758","Inter-annual Variability",50.62,40,"yes"
"MORA_9_NBR_1987_2023_2013_684","Inter-annual Variability",47.92,40,"yes"
"MORA_9_NBR_1987_2023_1987_3072","Inter-annual Variability",51,40,"yes"
"MORA_9_NBR_1987_2023_1989_378","Fire",44.72,0,"yes"
"MORA_9_NBR_1987_2023_1990_530","Progressive Defoliation",43.86,0,"yes"
"MORA_9_NBR_1987_2023_1990_538","Progressive Defoliation",50.2,0,"yes"
"MORA_9_NBR_1987_2023_1991_972","Fire",50.22,0,"yes"
"MORA_9_NBR_1987_2023_1996_1199","Mass Movement",65.04,NA,"no"
"MORA_9_NBR_1987_2023_1997_692","Fire",28.4,0,"yes"
"MORA_9_NBR_1987_2023_1998_615","Inter-annual Variability",95.74,40,"yes"
"MORA_9_NBR_1987_2023_2000_1924","Progressive Defoliation",72.38,0,"yes"
"MORA_9_NBR_1987_2023_2015_361","Inter-annual Variability",89.86,40,"yes"
"MORA_9_NBR_1987_2023_2015_444","Inter-annual Variability",73.7,40,"yes"
"MORA_9_NBR_1987_2023_2017_226","Progressive Defoliation",27.02,0,"yes"
"MORA_9_NBR_1987_2023_2019_226","Progressive Defoliation",39.9,0,"yes"
"MORA_9_NBR_1987_2023_2020_613","Inter-annual Variability",51.86,40,"yes"
"MORA_9_NBR_1987_2023_2020_680","Inter-annual Variability",50.18,40,"yes"
"MORA_9_NBR_1987_2023_2020_779","Inter-annual Variability",37.22,40,"no"
"MORA_9_NBR_1987_2023_2001_355","Inter-annual Variability",54.2,40,"yes"
"MORA_9_NBR_1987_2023_2001_610","Inter-annual Variability",96.62,40,"yes"
"MORA_9_NBR_1987_2023_2001_693","Progressive Defoliation",89.76,0,"yes"
"MORA_9_NBR_1987_2023_2001_1041","Progressive Defoliation",68.74,0,"yes"
"MORA_9_NBR_1987_2023_2001_1089","Progressive Defoliation",85.72,0,"yes"
"MORA_9_NBR_1987_2023_2001_1188","Progressive Defoliation",53.88,0,"yes"
"MORA_9_NBR_1987_2023_2001_1194","Inter-annual Variability",95.28,40,"yes"
"MORA_9_NBR_1987_2023_2001_1581","Progressive Defoliation",97.08,0,"yes"
"MORA_9_NBR_1987_2023_2001_1598","Progressive Defoliation",97.24,0,"yes"
"MORA_9_NBR_1987_2023_2001_1620","Progressive Defoliation",98.74,0,"yes"
"MORA_9_NBR_1987_2023_2001_1930","Progressive Defoliation",83.94,0,"yes"
"MORA_9_NBR_1987_2023_2002_469","Progressive Defoliation",88.24,0,"yes"
"MORA_9_NBR_1987_2023_2002_592","Progressive Defoliation",88.08,0,"yes"
"MORA_9_NBR_1987_2023_2002_847","Progressive Defoliation",98.34,0,"yes"
"MORA_9_NBR_1987_2023_2002_960","Progressive Defoliation",66.96,0,"yes"
"MORA_9_NBR_1987_2023_2002_1012","Progressive Defoliation",96.54,0,"yes"
"MORA_9_NBR_1987_2023_2002_1071","Progressive Defoliation",95.6,0,"yes"
"MORA_9_NBR_1987_2023_2003_742","Inter-annual Variability",93.8,40,"yes"
"MORA_9_NBR_1987_2023_2003_1276","Progressive Defoliation",93.22,0,"yes"
"MORA_9_NBR_1987_2023_2003_1290","Progressive Defoliation",91.16,0,"yes"
"MORA_9_NBR_1987_2023_2003_1618","Progressive Defoliation",97.78,0,"yes"
"MORA_9_NBR_1987_2023_2004_337","Progressive Defoliation",84.98,0,"yes"
"MORA_9_NBR_1987_2023_2004_758","Progressive Defoliation",89.38,0,"yes"
"MORA_9_NBR_1987_2023_2004_856","Progressive Defoliation",76.58,0,"yes"
"MORA_9_NBR_1987_2023_2004_912","Progressive Defoliation",83.88,0,"yes"
"MORA_9_NBR_1987_2023_2006_1366","Fire",39.92,0,"yes"
"MORA_9_NBR_1987_2023_2010_319","Progressive Defoliation",42.62,0,"yes"
"MORA_9_NBR_1987_2023_2011_304","Inter-annual Variability",23.26,40,"no"
"MORA_9_NBR_1987_2023_2012_638","Inter-annual Variability",97.26,40,"yes"
"MORA_9_NBR_1987_2023_1989_376","Inter-annual Variability",99.3,40,"yes"
"MORA_9_NBR_1987_2023_1999_1040","Progressive Defoliation",79.5,0,"yes"
"MORA_9_NBR_1987_2023_2000_1280","Progressive Defoliation",24.5,0,"yes"
"MORA_9_NBR_1987_2023_2000_1289","Progressive Defoliation",64.66,0,"yes"
"MORA_9_NBR_1987_2023_2000_1629","Progressive Defoliation",75.2,0,"yes"
"MORA_9_NBR_1987_2023_2018_634","Inter-annual Variability",87.72,40,"yes"
"MORA_9_NBR_1987_2023_2001_496","Progressive Defoliation",98.8,0,"yes"
"MORA_9_NBR_1987_2023_2001_902","Progressive Defoliation",62.38,0,"yes"
"MORA_9_NBR_1987_2023_2001_1034","Progressive Defoliation",75.9,0,"yes"
"MORA_9_NBR_1987_2023_2001_1341","Progressive Defoliation",85.96,0,"yes"
"MORA_9_NBR_1987_2023_2001_1455","Progressive Defoliation",93.12,0,"yes"
"MORA_9_NBR_1987_2023_2001_1586","Progressive Defoliation",97.2,0,"yes"
"MORA_9_NBR_1987_2023_2001_1659","Progressive Defoliation",78.32,0,"yes"
"MORA_9_NBR_1987_2023_2001_1692","Progressive Defoliation",94.46,0,"yes"
"MORA_9_NBR_1987_2023_2001_1754","Progressive Defoliation",93.86,0,"yes"
"MORA_9_NBR_1987_2023_2002_289","Progressive Defoliation",73.56,0,"yes"
"MORA_9_NBR_1987_2023_2002_604","Progressive Defoliation",92.78,0,"yes"
"MORA_9_NBR_1987_2023_2003_1347","Progressive Defoliation",89.16,0,"yes"
"MORA_9_NBR_1987_2023_2003_1551","Progressive Defoliation",93.06,0,"yes"
"MORA_9_NBR_1987_2023_2011_209","Fire",56,0,"yes"
"MORA_9_NBR_1987_2023_2012_480","Inter-annual Variability",65.74,40,"yes"
"MORA_9_NBR_1987_2023_2012_519","Inter-annual Variability",95.36,40,"yes"
"MORA_9_NBR_1987_2023_2012_535","Inter-annual Variability",87.48,40,"yes"
"MORA_9_NBR_1987_2023_2013_188","Inter-annual Variability",63.06,40,"yes"
"MORA_9_NBR_1987_2023_1987_3161","Inter-annual Variability",56.02,40,"yes"
"MORA_9_NBR_1987_2023_1989_341","Inter-annual Variability",81.32,40,"yes"
"MORA_9_NBR_1987_2023_1990_647","Tree Toppling",36.42,70,"no"
"MORA_9_NBR_1987_2023_1996_807","Inter-annual Variability",76.88,40,"yes"
"MORA_9_NBR_1987_2023_1998_523","Inter-annual Variability",43.46,40,"yes"
"MORA_9_NBR_1987_2023_1998_625","Inter-annual Variability",44.02,40,"yes"
"MORA_9_NBR_1987_2023_1999_539","Riparian",78.84,0,"yes"
"MORA_9_NBR_1987_2023_1999_777","Progressive Defoliation",50.92,0,"yes"
"MORA_9_NBR_1987_2023_1999_1071","Progressive Defoliation",71.06,0,"yes"
"MORA_9_NBR_1987_2023_1999_1099","Progressive Defoliation",89.54,0,"yes"
"MORA_9_NBR_1987_2023_2000_1060","Progressive Defoliation",77.58,0,"yes"
"MORA_9_NBR_1987_2023_2000_1063","Progressive Defoliation",62.3,0,"yes"
"MORA_9_NBR_1987_2023_2000_1199","Progressive Defoliation",50.28,0,"yes"
"MORA_9_NBR_1987_2023_2000_1243","Progressive Defoliation",84.68,0,"yes"
"MORA_9_NBR_1987_2023_2000_1244","Progressive Defoliation",87.44,0,"yes"
"MORA_9_NBR_1987_2023_2000_1541","Progressive Defoliation",71.1,0,"yes"
"MORA_9_NBR_1987_2023_2018_196","Tree Toppling",39.62,70,"no"
"MORA_9_NBR_1987_2023_2018_484","Inter-annual Variability",75.74,40,"yes"
"MORA_9_NBR_1987_2023_2001_460","Progressive Defoliation",86.52,0,"yes"
"MORA_9_NBR_1987_2023_2001_1331","Progressive Defoliation",98.14,0,"yes"
"MORA_9_NBR_1987_2023_2001_1755","Progressive Defoliation",97.78,0,"yes"
"MORA_9_NBR_1987_2023_2002_492","Progressive Defoliation",74.02,0,"yes"
"MORA_9_NBR_1987_2023_2002_561","Progressive Defoliation",92.76,0,"yes"
"MORA_9_NBR_1987_2023_2002_1082","Progressive Defoliation",97.76,0,"yes"
"MORA_9_NBR_1987_2023_2002_1089","Progressive Defoliation",97.84,0,"yes"
"MORA_9_NBR_1987_2023_2008_288","Riparian",48.78,0,"yes"
"MORA_9_NBR_1987_2023_2012_353","Inter-annual Variability",90.96,40,"yes"
"MORA_9_NBR_1987_2023_1987_1553","Progressive Defoliation",37,0,"yes"
"MORA_9_NBR_1987_2023_1987_2104","Fire",32.12,0,"yes"
"MORA_9_NBR_1987_2023_1991_532","Inter-annual Variability",98.58,40,"yes"
"MORA_9_NBR_1987_2023_1994_502","Inter-annual Variability",81.46,40,"yes"
"MORA_9_NBR_1987_2023_1997_1161","Mass Movement",34.02,NA,"no"
"MORA_9_NBR_1987_2023_1998_401","Avalanche",39.32,60,"no"
"MORA_9_NBR_1987_2023_1998_460","Inter-annual Variability",72.6,40,"yes"
"MORA_9_NBR_1987_2023_1999_900","Progressive Defoliation",79.7,0,"yes"
"MORA_9_NBR_1987_2023_1999_1049","Progressive Defoliation",70.88,0,"yes"
"MORA_9_NBR_1987_2023_1999_1082","Progressive Defoliation",85.92,0,"yes"
"MORA_9_NBR_1987_2023_1999_1209","Progressive Defoliation",83.2,0,"yes"
"MORA_9_NBR_1987_2023_2000_513","Progressive Defoliation",91.62,0,"yes"
"MORA_9_NBR_1987_2023_2000_871","Progressive Defoliation",97.12,0,"yes"
"MORA_9_NBR_1987_2023_2000_1475","Progressive Defoliation",96.66,0,"yes"
"MORA_9_NBR_1987_2023_2001_459","Progressive Defoliation",88.56,0,"yes"
"MORA_9_NBR_1987_2023_2001_1934","Progressive Defoliation",69.22,0,"yes"
"MORA_9_NBR_1987_2023_1990_467","Progressive Defoliation",40.72,0,"yes"
"MORA_9_NBR_1987_2023_1999_821","Progressive Defoliation",96.5,0,"yes"
"MORA_9_NBR_1987_2023_1999_1042","Progressive Defoliation",88.68,0,"yes"
"MORA_9_NBR_1987_2023_2000_928","Progressive Defoliation",67.66,0,"yes"
"MORA_9_NBR_1987_2023_2000_1016","Progressive Defoliation",79.22,0,"yes"
"MORA_9_NBR_1987_2023_2000_1082","Progressive Defoliation",54.4,0,"yes"
"MORA_9_NBR_1987_2023_2001_806","Progressive Defoliation",46.56,0,"yes"
"MORA_9_NBR_1987_2023_2001_946","Inter-annual Variability",98.96,40,"yes"
"MORA_9_NBR_1987_2023_2012_342","Inter-annual Variability",94.86,40,"yes"
"MORA_9_NBR_1987_2023_2012_659","Inter-annual Variability",88.06,40,"yes"
"MORA_9_NBR_1987_2023_1998_834","Progressive Defoliation",48.5,0,"yes"
"MORA_9_NBR_1987_2023_1999_733","Progressive Defoliation",92.66,0,"yes"
"MORA_9_NBR_1987_2023_1999_895","Progressive Defoliation",76.82,0,"yes"
"MORA_9_NBR_1987_2023_2012_791","Inter-annual Variability",57.36,40,"yes"
"MORA_9_NBR_1987_2023_1987_2562","Inter-annual Variability",64.76,40,"yes"
"MORA_9_NBR_1987_2023_1989_432","Inter-annual Variability",44.7,40,"yes"
"MORA_9_NBR_1987_2023_1990_553","Inter-annual Variability",99.16,40,"yes"
"MORA_9_NBR_1987_2023_1990_604","Progressive Defoliation",55.84,0,"yes"
"MORA_9_NBR_1987_2023_1993_673","Inter-annual Variability",79.58,40,"yes"
"MORA_9_NBR_1987_2023_1996_822","Inter-annual Variability",96.68,40,"yes"
"MORA_9_NBR_1987_2023_1997_1345","Progressive Defoliation",34.36,0,"yes"
"MORA_9_NBR_1987_2023_1987_645","Mass Movement",22.68,NA,"no"
"MORA_9_NBR_1987_2023_1987_1985","Progressive Defoliation",55.24,0,"yes"
"MORA_9_NBR_1987_2023_1987_4812","Progressive Defoliation",51.9,0,"yes"
"MORA_9_NBR_1987_2023_1992_479","Inter-annual Variability",98.16,40,"yes"
"MORA_9_NBR_1987_2023_2000_826","Inter-annual Variability",47.8,40,"yes"
"MORA_9_NBR_1987_2023_2010_208","Inter-annual Variability",88.34,40,"yes"
"MORA_9_NBR_1987_2023_2000_571","Inter-annual Variability",98.82,40,"yes"
"MORA_9_NBR_1987_2023_2001_729","Inter-annual Variability",72.96,40,"yes"
"MORA_9_NBR_1987_2023_2009_315","Inter-annual Variability",91.38,40,"yes"
"MORA_9_NBR_1987_2023_2011_249","Inter-annual Variability",72.98,40,"yes"
"MORA_9_NBR_1987_2023_1987_5612","Tree Toppling",46.54,70,"no"
"MORA_9_NBR_1987_2023_1996_1080","Progressive Defoliation",47.74,0,"yes"
"MORA_9_NBR_1987_2023_1987_3408","Inter-annual Variability",87.28,40,"yes"
"MORA_9_NBR_1987_2023_1987_2005","Progressive Defoliation",44.76,0,"yes"
"MORA_9_NBR_1987_2023_1987_3164","Inter-annual Variability",42.28,40,"yes"
"MORA_9_NBR_1987_2023_1987_3915","Progressive Defoliation",31.4,0,"yes"
"MORA_9_NBR_1987_2023_1987_4740","Inter-annual Variability",37.88,40,"no"
"MORA_9_NBR_1987_2023_2000_947","Inter-annual Variability",95.56,40,"yes"
"MORA_9_NBR_1987_2023_1987_3062","Progressive Defoliation",42.76,0,"yes"
"MORA_9_NBR_1987_2023_1987_5041","Fire",31.5,0,"yes"
"MORA_9_NBR_1987_2023_2005_417","Inter-annual Variability",86.16,40,"yes"
"MORA_9_NBR_1987_2023_1987_3057","Inter-annual Variability",90.88,40,"yes"
"MORA_9_NBR_1987_2023_1987_3704","Progressive Defoliation",69.48,0,"yes"
"MORA_9_NBR_1987_2023_1987_4657","Progressive Defoliation",63.7,0,"yes"
"MORA_9_NBR_1987_2023_1989_493","Inter-annual Variability",94.84,40,"yes"
"MORA_9_NBR_1987_2023_2001_1099","Inter-annual Variability",67.58,40,"yes"
"MORA_9_NBR_1987_2023_1987_1628","Fire",52.42,0,"yes"
"MORA_9_NBR_1987_2023_1987_3905","Progressive Defoliation",42.42,0,"yes"
"MORA_9_NBR_1987_2023_1987_5129","Progressive Defoliation",84.36,0,"yes"
"MORA_9_NBR_1987_2023_1987_2577","Fire",29.84,0,"yes"
"MORA_9_NBR_1987_2023_1987_3411","Progressive Defoliation",71.68,0,"yes"
"MORA_9_NBR_1987_2023_1987_3682","Progressive Defoliation",50.38,0,"yes"
"MORA_9_NBR_1987_2023_1987_3854","Progressive Defoliation",36.08,0,"yes"
"MORA_9_NBR_1987_2023_1987_5089","Progressive Defoliation",71.84,0,"yes"
"MORA_9_NBR_1987_2023_1987_5312","Progressive Defoliation",80.72,0,"yes"
"MORA_9_NBR_1987_2023_1987_5324","Progressive Defoliation",75.9,0,"yes"
"MORA_9_NBR_1987_2023_1987_5455","Progressive Defoliation",60.58,0,"yes"
"MORA_9_NBR_1987_2023_2000_818","Inter-annual Variability",88.72,40,"yes"
"MORA_9_NBR_1987_2023_2001_1054","Inter-annual Variability",65.12,40,"yes"
"MORA_9_NBR_1987_2023_1987_2720","Progressive Defoliation",40.92,0,"yes"
"MORA_9_NBR_1987_2023_1987_3243","Inter-annual Variability",85.68,40,"yes"
"MORA_9_NBR_1987_2023_1987_4706","Tree Toppling",37.72,70,"no"
"MORA_9_NBR_1987_2023_1987_5487","Progressive Defoliation",58.36,0,"yes"
"MORA_9_NBR_1987_2023_1987_2821","Fire",42.46,0,"yes"
